Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Location_encoded,Year,Month,Day,DayOfWeek,Hour,Season,Season_encoded,Comfort_Index
Dallas,2021-02-24 20:00:00,0.08880662190430191,-1.2475700059491823,-0.7480712734802658,-0.5142348350556941,1,2021,2,24,2,20,Winter,3,1.0513783475748324
San Diego,2021-10-04 19:00:00,0.11984401250330075,0.2193360957538241,2.073030211672756,-0.9391569567422352,8,2021,10,4,0,19,Fall,0,0.27987233048047916
San Jose,2022-08-08 12:00:00,-1.0508189447010436,-0.2955315729376045,-0.5668642439446352,-1.1725783837043506,9,2022,8,8,0,12,Summer,2,-0.01756785047303616
Philadelphia,2021-11-30 21:00:00,-0.2464126208636794,-0.2908984443620588,2.9891659700942843,1.374731157885253,5,2021,11,30,1,21,Fall,0,-0.47263296258747617
Los Angeles,2023-08-05 00:00:00,1.8285257383120528,0.9769102445142552,1.1536038106753783,0.4252158614488484,3,2023,8,5,5,0,Summer,2,0.3304858490416801
San Antonio,2020-08-04 19:00:00,-0.11280181289164812,-0.011654947299430448,1.146327634405813,0.7354351899524684,7,2020,8,4,1,19,Summer,2,-0.334243818304978
Philadelphia,2022-07-24 07:00:00,-0.13987870983548717,0.7956705840001673,-0.5250748164932131,-1.2542713416216087,5,2022,7,24,6,7,Summer,2,-0.13478963767847266
San Jose,2023-02-18 14:00:00,-1.2688909703442737,-0.3907774839438098,0.026280815490062906,1.3261692710827537,9,2023,2,18,5,14,Winter,3,-1.0161048344787487
San Diego,2023-02-27 20:00:00,0.9460668598689108,0.1928877168520618,-0.6339270455993345,-0.42281402726708855,8,2023,2,27,0,20,Winter,3,0.6113688444642121
San Diego,2020-10-30 17:00:00,1.0626697336008626,1.2653776271728023,0.7394612897698041,0.2713637994876105,8,2020,10,30,4,17,Fall,0,-0.26781317367917773
Philadelphia,2023-04-22 11:00:00,0.5411159479435708,0.7276937932875045,-0.7000845804937255,0.6690303004116874,5,2023,4,22,5,11,Spring,1,-0.387095011119137
Houston,2020-04-18 03:00:00,1.6278157648458962,1.8955327221322065,-0.18664565014184767,-0.6046722743677388,2,2020,4,18,5,3,Spring,1,-0.004219033476038746
Chicago,2021-02-08 19:00:00,1.8748082918018043,0.7823929407338683,0.9171513146776568,-0.9009652588535969,0,2021,2,8,0,19,Winter,3,0.9763115952809496
San Diego,2022-10-23 12:00:00,1.3930479685994581,0.6957724913875944,0.09729297285440527,-1.3497318403083964,8,2022,10,23,6,12,Fall,0,0.9037381789826338
Chicago,2022-04-12 22:00:00,0.08923004818397015,-0.6912082011883471,-0.8203215587917334,0.20288736076900504,0,2022,4,12,1,22,Spring,1,0.4261342505757968
Chicago,2023-10-26 07:00:00,-1.4160012969800688,0.30612542346186844,-0.15153715880534055,-1.3440232317373477,0,2023,10,26,3,7,Fall,0,-0.566440767182216
Phoenix,2021-06-13 09:00:00,0.4043702210276475,-0.3002734028425176,-0.8753955828204283,-1.141416562601234,6,2021,6,13,6,9,Summer,2,0.8649094980596611
Chicago,2023-05-26 08:00:00,0.21588039148280108,1.3467670186656915,-0.6064217990015583,0.5430054273694369,0,2023,5,26,4,8,Spring,1,-0.9396084919249449
Dallas,2021-05-10 19:00:00,-0.5014302787952845,-0.7650266855510472,-0.7550330456575934,-1.3141867387316544,1,2021,5,10,0,19,Spring,1,0.6747565752962803
San Antonio,2022-01-28 19:00:00,-1.2173542897851832,0.7643250456625402,0.11969275624894825,1.4606573674615733,7,2022,1,28,4,19,Winter,3,-1.7809762046331468
San Antonio,2023-05-15 00:00:00,-1.4030646381815013,-0.7411677970429106,-0.8516362733331864,-0.04771494933517871,7,2023,5,15,0,0,Spring,1,-0.36233542013206016
Los Angeles,2023-06-30 18:00:00,-0.5348398026669863,0.9051571874714004,1.7741265935458936,1.2933800932033752,3,2023,6,30,4,18,Summer,2,-1.3920855776600851
Philadelphia,2021-03-26 14:00:00,-0.74738606016331,0.45260138689539675,-0.4095978183777021,0.24954345126923308,5,2021,3,26,4,14,Spring,1,-0.8426576993421951
Philadelphia,2022-10-20 22:00:00,-0.3904662850512758,-0.24299657972311417,-0.6397545002371332,-1.2052872676047472,5,2022,10,20,3,22,Fall,0,0.36492100637956876
Houston,2023-01-31 05:00:00,-1.368686574764073,0.9263457281398636,-0.9810785706690547,0.30485310736899096,2,2023,1,31,1,5,Winter,3,-1.5497569081222187
San Diego,2022-05-18 04:00:00,1.125181667157504,-0.7946741677998432,0.25230448775922604,-0.6451384260536213,8,2022,5,18,2,4,Spring,1,1.4417488909972869
San Antonio,2020-07-07 06:00:00,-0.2307882398531856,-0.45832790106009713,-0.4270225056087538,-1.4337492543749732,7,2020,7,7,1,6,Summer,2,0.6865754292372406
Houston,2020-11-10 04:00:00,-1.4790029389883628,0.2575834049883485,-0.7445657210208451,0.6983053549533592,2,2020,11,10,1,4,Fall,0,-1.330970442199764
Dallas,2023-05-04 22:00:00,-1.488483565528459,1.49966352476104,0.4490660366900441,1.107246131183625,1,2023,5,4,3,22,Spring,1,-2.2911869645517515
Phoenix,2020-08-07 01:00:00,0.09409549147147786,-2.5720170049031905,-0.8082143892971044,-1.600388458438008,6,2020,8,7,4,1,Summer,2,2.3133846207394106
Houston,2021-02-16 22:00:00,0.29106347164686625,1.6663785495357908,-0.946040854768467,-0.7749511884767643,2,2021,2,16,1,22,Winter,3,-0.6114246682368386
Houston,2021-07-06 23:00:00,-0.8690893577729482,0.9045325958605982,0.20943712538036707,0.8908989811912843,2,2021,7,6,1,23,Summer,2,-1.4470861156483916
Philadelphia,2023-04-07 20:00:00,0.6122051555595618,1.366202563841249,-0.18612267938962962,-0.6688431584099195,5,2023,4,7,4,20,Spring,1,-0.2601390003878573
Philadelphia,2023-02-10 14:00:00,-0.6191783038876921,-0.9283992629067472,-0.3272877574443395,0.8132534678484421,5,2023,2,10,4,14,Winter,3,-0.08063718719337454
San Antonio,2023-03-28 02:00:00,1.279720032935507,-0.7958931031337813,-0.6543817103713522,-1.5466718267313766,7,2023,3,28,1,2,Spring,1,1.871459198334071
Phoenix,2022-10-06 09:00:00,1.0442425578553043,-1.4587235216938164,-0.9381367281375812,1.13508383613382,6,2022,10,6,3,9,Fall,0,1.1612390536354753
Los Angeles,2023-01-22 23:00:00,0.22646788554871486,-0.1488761693108725,-0.8471285727057866,-0.2761671937469968,3,2023,1,22,6,23,Winter,3,0.33728699204590645
San Jose,2021-04-11 00:00:00,-0.9259385783253649,0.6284849885854709,-0.9988002005018087,-1.3576170286109648,9,2021,4,11,6,0,Spring,1,-0.469693990827896
San Diego,2022-08-12 07:00:00,-0.5070051561688849,0.9015741375613083,0.8942372305228898,-0.9965398142416213,8,2022,8,12,4,7,Summer,2,-0.5235876627951523
Phoenix,2023-02-09 16:00:00,0.5729768072476262,-1.0835267320004125,0.35578821667618876,0.9896432453672945,6,2023,2,9,3,16,Winter,3,0.684135393583269
San Jose,2022-12-26 16:00:00,-0.061510540584527186,-0.3678688977928002,0.2860216374491371,1.1966771644050782,9,2022,12,26,0,16,Winter,3,-0.24365087484556616
San Antonio,2023-07-01 18:00:00,-0.36252257039969843,0.3255060484306132,-0.8798504009052344,1.162910828723834,7,2023,7,1,5,18,Summer,2,-0.863566016584741
Dallas,2023-10-05 01:00:00,-0.04755694669404231,0.5115852030413759,-0.24526362861385081,-0.3769732403586191,1,2023,10,5,3,1,Fall,0,-0.2199728868843587
San Diego,2022-08-14 02:00:00,0.7395868525860838,0.21579824337795164,-0.764248658087851,0.13303745825963692,8,2022,8,14,6,2,Summer,2,0.2640212639384752
Los Angeles,2021-01-09 01:00:00,0.7430659294901744,0.6636712532649189,0.5292114636371393,0.9398264739056191,3,2021,1,9,5,1,Winter,3,-0.3224843911309258
Phoenix,2021-08-09 03:00:00,0.4952228518430037,-2.419265574263606,-0.6245252589472503,-0.687204997311401,6,2021,8,9,0,3,Summer,2,2.121634366870676
San Diego,2023-10-09 03:00:00,0.49019198586658197,-0.6555936241733197,-0.13185223416325717,-1.4669515279336398,8,2023,10,9,0,3,Fall,0,1.2678165711920721
Chicago,2021-12-21 17:00:00,-2.412563923752817,-0.7166809001376984,0.6970819384785512,0.5491390062990624,0,2021,12,21,1,17,Winter,3,-1.2175704391506375
Houston,2021-09-17 20:00:00,-0.29805748924744163,1.86600346852543,-0.9686187935459276,-0.8994436137810612,2,2021,9,17,4,20,Fall,0,-1.0549813960769598
San Jose,2022-04-01 00:00:00,-1.020719761460138,0.5691462462908321,1.2427096801646618,-0.2719109300854716,9,2022,4,1,4,0,Spring,1,-0.8919719676155701
Philadelphia,2021-12-13 20:00:00,-0.7177121086082383,-0.4346375052995656,0.05627287314189382,1.6674522510478436,5,2021,12,13,0,20,Winter,3,-0.77684093537193
Chicago,2022-09-05 01:00:00,-1.7110361605724453,0.022542917290886522,0.046232612501021356,-1.0273594209042318,0,2022,9,5,0,1,Fall,0,-0.681223297715435
San Antonio,2020-12-05 01:00:00,0.538638846813067,-0.797765648315671,-0.5535969773921007,-0.5879317397394084,7,2020,12,5,5,1,Winter,3,1.0634114824017902
San Jose,2023-04-15 20:00:00,-0.24444884248611543,-0.9869155972744688,1.6845631902534677,0.08849718970502227,9,2023,4,15,5,20,Spring,1,0.4553694920694644
New York,2022-08-20 11:00:00,0.8380371475514248,1.3559637273460514,-0.5284598890528358,0.14408992648256833,4,2022,8,20,5,11,Summer,2,-0.41670040063669356
Philadelphia,2022-08-04 13:00:00,-0.46620127297484965,0.386979833138908,-0.8623580047754901,-1.475511287681627,5,2022,8,4,3,13,Summer,2,0.011593677295063743
San Diego,2021-09-03 05:00:00,1.073008040283717,1.09084370896953,-0.22169505176863216,1.503712684919203,8,2021,9,3,4,5,Fall,0,-0.6056553468730944
Dallas,2021-12-15 07:00:00,-0.16908975179577063,-1.3910288828334412,-0.9197245243129666,-1.524720701807587,1,2021,12,15,2,7,Winter,3,1.360900017176289
New York,2020-11-02 06:00:00,0.9549775303901729,-0.2938364728927204,-0.244922205425007,-0.6763700090039741,4,2020,11,2,0,6,Fall,0,1.025422424635483
San Antonio,2021-04-07 12:00:00,1.0734984330873683,0.7870545869262091,-0.7787341390983589,0.2865887137372315,7,2021,4,7,2,12,Spring,1,0.042316640010925374
Chicago,2023-07-25 20:00:00,-2.3642224317484786,-0.568031131103514,-0.10172568078334737,-0.18685537342263006,0,2023,7,25,1,20,Summer,2,-1.0111275956244148
Houston,2021-12-28 07:00:00,0.48486838653082276,0.8808484953962106,-0.25324705244181517,-1.3883925519071574,2,2021,12,28,1,7,Winter,3,0.24240689870458582
Los Angeles,2023-12-19 11:00:00,0.28631969633224225,0.5817078664741265,-0.0451394411923071,-0.6539616371013242,3,2023,12,19,1,11,Winter,3,0.041840403182024116
Chicago,2021-12-15 03:00:00,-0.13544278471214893,-0.24150149296220444,0.1382237791953825,-1.5311969328399135,0,2021,12,15,2,3,Winter,3,0.6409504779367772
Dallas,2021-11-03 18:00:00,0.41429561345422933,-0.026935131803434518,0.9781929583771046,-1.5215966621294383,1,2021,11,3,2,18,Fall,0,0.8353020323112842
San Diego,2023-04-19 10:00:00,0.26528753741798883,-0.8715900800270487,2.88549367643452,-1.1192792180289168,8,2023,4,19,2,10,Spring,1,1.1407926973798594
Los Angeles,2021-08-16 00:00:00,-0.11520717667174143,-0.6871772461487603,2.340892164008166,-0.6710305984072481,3,2021,8,16,0,0,Summer,2,0.6224214270348974
New York,2020-06-08 07:00:00,-2.091683930479962,-0.8111238060340742,-0.0929444159207481,0.11173094245840444,4,2020,6,8,0,7,Summer,2,-0.7978678430655801
San Diego,2021-09-19 18:00:00,0.7876135619953651,0.858015994212173,-0.9283423811689716,0.2748816548510932,8,2021,9,19,6,18,Fall,0,-0.17424391100816866
San Diego,2023-06-10 22:00:00,1.0400824065760246,-0.016398058036907723,-0.8752670208017913,0.6204124770266427,8,2023,6,10,5,22,Summer,2,0.41734987678003205
San Diego,2022-05-22 04:00:00,0.4072144940654018,-0.40327220405847336,-0.8309487409834171,0.9996861750134153,8,2022,5,22,6,4,Spring,1,0.13926420548969123
Philadelphia,2022-10-10 07:00:00,-1.8213173648459462,0.15681573121186976,0.22721839565232685,-0.5940869354474082,5,2022,10,10,0,7,Fall,0,-0.99619163726956
Los Angeles,2022-05-03 14:00:00,0.7066883993615429,-1.16175725184799,-0.0377665174094236,1.2866560327852543,3,2022,5,3,1,14,Spring,1,0.7064269493792172
Dallas,2021-09-20 05:00:00,0.7756816795380119,0.6711116709965759,-0.20718869251495933,-0.8780963117416081,1,2021,9,20,0,5,Fall,0,0.366791989542166
Dallas,2020-07-19 14:00:00,-0.5999985851681673,0.957505061239255,-0.5966029931211709,1.104067356722858,1,2020,7,19,6,14,Summer,2,-1.3956130470921186
San Diego,2022-05-20 14:00:00,0.7050612499988552,-1.3994620786516812,-0.8846592148620501,1.2859923492816552,8,2022,5,20,4,14,Spring,1,0.8593080128841525
Houston,2020-03-03 00:00:00,0.03728879180550771,2.016665811834318,0.3696210442091218,1.5271274715809962,2,2020,3,3,1,0,Spring,1,-1.8468461429718985
Los Angeles,2021-10-16 16:00:00,-0.021322123721072065,0.4850433451095034,-0.5100989603771813,-1.6578323654680083,3,2021,10,16,5,16,Fall,0,0.28820775014862354
Philadelphia,2023-09-11 15:00:00,-0.18490204089231552,-0.8749749734797073,-0.5580974842803151,0.8614086871526347,5,2023,9,11,0,15,Fall,0,0.13287148659959652
San Diego,2021-05-21 13:00:00,-0.6613084997136439,-1.1394384254097825,2.0422703747597177,1.2678577817729801,8,2021,5,21,4,13,Spring,1,-0.13861005059497464
San Diego,2020-12-26 15:00:00,0.4789741425168735,-0.04907262082561502,0.2952661063963428,-1.5079884322933172,8,2020,12,26,5,15,Winter,3,0.8841642690041126
New York,2021-04-08 05:00:00,0.6281980408794129,0.9197858915722223,-0.45516018903879124,0.488449245756985,4,2021,4,8,3,5,Spring,1,-0.39096609510190655
New York,2022-07-22 12:00:00,0.06088989028265013,-1.1759046347556723,2.5557348624762244,-0.308583549636243,4,2022,7,22,4,12,Summer,2,0.9117088072969021
Dallas,2022-01-24 23:00:00,-1.9788396733281646,-0.5895098222608625,0.3178230293525151,-1.0932920170980656,1,2022,1,24,0,23,Winter,3,-0.4251660004364848
Chicago,2022-11-29 12:00:00,0.5820131518497149,-0.6286307932105802,-0.8746514322024007,-1.5777063849360065,0,2022,11,29,1,12,Fall,0,1.3476792182241706
San Diego,2021-06-01 09:00:00,1.0289501861177102,-1.200607833207855,-0.8828809991781214,-0.9052817000136284,8,2021,6,1,1,9,Summer,2,1.7416540190139103
Philadelphia,2023-08-19 21:00:00,-1.0572431397274584,-0.7059690969262925,-0.13341877153702608,0.8261231823287821,5,2023,8,19,5,21,Summer,2,-0.49738226688575327
Houston,2023-12-16 12:00:00,0.09060591052752155,0.8485716856213434,0.4215005762807842,0.8384041127110013,2,2023,12,16,5,12,Winter,3,-0.8038598556967147
San Diego,2021-09-27 13:00:00,0.32244925926254436,-0.95935688526454,-0.00703696289075271,0.08680250162257512,8,2021,9,27,0,13,Fall,0,0.7852808416397822
Philadelphia,2021-03-28 11:00:00,1.7538746305170314,-1.3368214578522872,1.4485114649698134,1.1756005465219659,5,2021,3,28,6,11,Spring,1,1.5019142503790426
New York,2022-10-10 21:00:00,0.09236638486208583,1.1829877036269663,-0.10546825030294799,-0.9795421950653574,4,2022,10,10,0,21,Fall,0,-0.3447943811112746
New York,2020-03-05 22:00:00,0.6175112623173316,-1.1636811852644073,-0.3280704661873436,0.07169724518985633,4,2020,3,5,3,22,Spring,1,1.1035966037513019
Dallas,2020-07-14 13:00:00,-0.7713405241817365,0.49460659739176577,0.3097213955247326,-1.5806645738820515,1,2020,7,14,1,13,Summer,2,-0.20580156922550005
Phoenix,2021-03-03 03:00:00,1.1634623020721866,-0.7565963949931688,-0.7551727194649279,-1.040704262408215,6,2021,3,3,2,3,Spring,1,1.587259175930966
Dallas,2021-03-09 09:00:00,-0.8503971960568568,1.450349979373048,0.17768853986200644,0.6411352514400711,1,2021,3,9,1,9,Spring,1,-1.6957926953712217
San Jose,2020-11-03 07:00:00,-0.8186508612206149,1.1745706963045794,-0.9590434035835108,-0.7782626811681758,9,2020,11,3,1,7,Fall,0,-0.9717802100905769
San Diego,2020-11-30 15:00:00,0.8993870572465049,0.14483390582199032,-0.9990327178713622,1.2853466212886433,8,2020,11,30,0,15,Fall,0,-0.019568049436222278
San Diego,2021-11-30 08:00:00,0.8869878298576879,1.0450393452408246,2.600689667342777,-0.5978455424687165,8,2021,11,30,1,8,Fall,0,0.0893462529681094
Philadelphia,2020-06-25 02:00:00,-1.7636051626767368,0.5624287154180867,0.20261607039381102,0.9623613123944507,5,2020,6,25,3,2,Summer,2,-1.8001648231892249
Houston,2021-05-09 19:00:00,-0.835185767410769,1.8165194835628145,1.7671798767748808,-0.15605859908397818,2,2021,5,9,6,19,Spring,1,-1.6275259812099037
Houston,2022-06-27 06:00:00,-0.28639306306038265,1.992514211145744,-0.24886738606254946,0.853925007786229,2,2022,6,27,0,6,Summer,2,-1.7797827228546048
Chicago,2023-06-28 12:00:00,-1.5966772332947794,1.121714339683232,0.12504895634527335,-0.7786035946376166,0,2023,6,28,2,12,Summer,2,-1.41385398653776
Chicago,2022-03-23 14:00:00,0.008679614371531624,0.0027334078674262035,-0.790939384260919,0.31700579779994736,0,2022,3,23,2,14,Spring,1,-0.11400331509370286
New York,2020-10-21 07:00:00,-0.7705229752329875,-1.160626131667741,0.013544792166189574,0.918199522488904,4,2020,10,21,2,7,Fall,0,-0.0621258846440409
San Jose,2020-03-28 21:00:00,-2.02930055333387,0.2076875310118676,-0.9641669963901887,-1.0219629765897964,9,2020,3,28,5,21,Spring,1,-0.9977489493666472
Chicago,2020-03-11 23:00:00,-2.18791223782353,-0.6487955897496144,-0.8493249272922019,-1.660780307771503,0,2020,3,11,2,23,Spring,1,-0.3044237603310251
Houston,2022-11-11 03:00:00,0.6279153364226803,0.206736653390949,-0.46957256312110285,0.7882830972824107,2,2022,11,11,4,3,Fall,0,-0.041471022945715814
San Antonio,2020-02-08 13:00:00,-0.03435398389754338,-0.7574784625477967,-0.8271344711865287,0.9770672524330547,7,2020,2,8,5,13,Winter,3,0.10622010851346272
New York,2022-08-15 07:00:00,-1.0597358433264203,-0.6831022640897811,-0.799685008454299,-1.2048096855884771,4,2022,8,15,0,7,Summer,2,0.2394156489693863
New York,2022-11-25 13:00:00,-0.7914812923484733,-1.340286505869046,-0.27887203631191293,-0.6278865308209441,4,2022,11,25,4,13,Fall,0,0.6144724857707136
San Diego,2021-09-14 05:00:00,-0.383841902673072,1.4241703873487708,0.416302309767886,1.1951546598995493,8,2021,9,14,1,5,Fall,0,-1.598654436660437
Dallas,2020-05-09 14:00:00,-0.35618282869851003,-0.2464113773063733,-0.8965032723297184,1.516303158642422,1,2020,5,9,5,14,Spring,1,-0.6210916084911454
Phoenix,2020-09-18 18:00:00,0.6078720662556876,-2.6347795349051637,0.9888153603411676,-1.5624514970868086,6,2020,9,18,4,18,Fall,0,2.6544508135638205
San Antonio,2020-11-28 15:00:00,-1.518976478329604,1.163730527113713,0.4153513844657668,-0.5038210112539159,7,2020,11,28,5,15,Fall,0,-1.4953295884336333
New York,2020-12-21 07:00:00,1.988365300128723,0.2112884893495408,-0.18862986176455368,0.832561852303683,4,2020,12,21,0,7,Winter,3,0.772129828804107
Dallas,2023-06-12 10:00:00,0.29121048915887304,-1.4078990844166115,-0.7404110575229612,-0.21010669815774846,1,2023,6,12,0,10,Summer,2,1.1661507918067309
San Diego,2023-07-24 10:00:00,-0.013812172060024558,-0.05997443163037916,-0.767220169068525,-0.6309996280124116,8,2023,7,24,0,10,Summer,2,0.26429036239857945
San Jose,2020-10-08 01:00:00,0.03946678893878926,0.24741011948347083,-0.9121795619657627,-0.3201601818091944,9,2020,10,8,3,1,Fall,0,-0.01701889260722724
Philadelphia,2023-12-09 16:00:00,-1.0940601322347556,-0.7632273791475057,-0.6027155022012453,1.318393847058425,5,2023,12,9,5,16,Winter,3,-0.665459572369066
San Jose,2021-05-30 23:00:00,-1.9541227165135375,-0.12152013108174575,-0.6336254877588482,-1.4582246278914224,9,2021,5,30,6,23,Spring,1,-0.5771763891602435
Philadelphia,2022-11-22 00:00:00,0.2594503185153912,0.7498752424393861,-0.23319389099165436,0.9371581214973755,5,2022,11,22,1,0,Fall,0,-0.673312593469473
Los Angeles,2022-03-08 18:00:00,0.5156145264698768,-0.7941565156574322,0.28082414320553634,-0.6877232057163538,3,2022,3,8,1,18,Spring,1,1.0839860829448715
New York,2023-07-15 05:00:00,-0.3921429103617154,0.0995623330475347,-0.6346179110610042,-1.5259463120792316,4,2023,7,15,5,5,Summer,2,0.26140054279342584
Dallas,2022-09-26 16:00:00,-0.22278094115231373,-0.5087604227795914,-0.7767458968280077,-0.5215650987613498,1,2022,9,26,0,16,Fall,0,0.3858203007000419
Los Angeles,2023-08-11 17:00:00,0.6774976695045133,0.8012568897061081,-0.23852493990494036,1.3762870769073277,3,2023,8,11,4,17,Summer,2,-0.6133996773683346
Los Angeles,2021-11-18 14:00:00,0.06440025192444168,0.39457345114074305,-0.6219533764318562,-0.396301046498447,3,2021,11,18,3,14,Fall,0,-0.06863187281487225
Philadelphia,2022-09-10 21:00:00,-1.1964089596704124,-1.1438916222203408,-0.21157530802948882,0.2849824754715448,5,2022,9,10,5,21,Fall,0,-0.09889132289781918
Phoenix,2023-11-19 22:00:00,-0.5614577648553809,-2.557471463349764,-0.9120409186497808,0.9539910166126976,6,2023,11,19,6,22,Fall,0,0.9554026153170349
Los Angeles,2021-08-29 02:00:00,0.7570817941409049,-0.6332411345693911,0.26449517936335737,-1.454095073822665,3,2021,8,29,6,2,Summer,2,1.4120110240807746
Phoenix,2023-10-15 11:00:00,0.038095945077248256,-1.3757457388417906,-0.5710638988944403,0.2512808514638659,6,2023,10,15,6,11,Fall,0,0.819305347784521
